,FIPS_ST,FIPS_CTY,crime_rate_2010,crime_rate_2011,crime_rate_2012,crime_rate_2013,crime_rate_2014
659,17,115,0.0383684818720208,0.0353912206010747,0.03055550540701558,0.028996059229866124,0.02803102713035806
660,17,117,0.016686189139611465,0.01688358872432733,0.015526356883128471,0.013920641028542973,0.015439077309580907
661,17,119,0.026194994566363355,0.02720485746472419,0.02498961969643379,0.024554554941444748,0.022463359269415978
662,17,121,0.037000873631738526,0.038376989697274676,0.03681529331442676,0.03705780269656922,0.0289059345983044
663,17,123,0.011045786566898272,0.013409619166815663,0.011481782840611156,0.008524833209785025,0.010363670623704541
664,17,125,0.028409090909090908,0.025109679828246058,0.023495973472288014,0.021321755909310177,0.02242065417839464
665,17,127,0.030980620908678463,0.024232633279483037,0.02608583079810991,0.021031118143459916,0.024971623155505107
666,17,129,0.011469788341019273,0.0061092019854906456,0.007849143294725759,0.005825057295645531,0.004830451164138731
667,17,131,0.017390224209676418,0.017028918199269303,0.015461346633416459,0.011886697015680323,0.009345794392523364
668,17,133,0.01128743514276178,0.007683930300096805,0.008042734529740112,0.011863495099211092,0.005747126436781609
669,17,135,0.02189077863406856,0.02205833053972511,0.02047249432261126,0.019516217702034086,0.013546882502229234
670,17,137,0.021436408135707654,0.017221949316612247,0.017498713329902212,0.018269063999537493,0.01959725098286366
671,17,139,0.011339611762444744,0.009484575589193332,0.011544011544011544,0.007774006350596737,0.007804370447450572
672,17,141,0.013821922211507553,0.012418379201217803,0.010359844143937657,0.008026911031202877,0.007599969801444497
673,17,143,0.040902120175448003,0.04246879260110663,0.041632561349447095,0.03512364739825822,0.03701977318834054
674,17,145,0.01221476510067114,0.010616942498996298,0.010281045164766096,0.008743567557721208,0.008749527052591752
675,17,147,0.014525673979317352,0.011969815248503773,0.011514556754988551,0.008629845990440786,0.008266115592293847
676,17,149,0.002051349920592906,0.002730748225013654,0.003961965134706815,0.006820695588054566,0.011075161772025884
678,17,153,0.03283689215862193,0.021982116244411327,0.015533625730994151,0.014187271990271585,0.010326311441553077
679,17,155,0.009157509157509158,0.008964143426294821,0.01038352034835036,0.006667806462643187,0.006369426751592357
680,17,157,0.010855460961483685,0.009232451907611143,0.009140825848224204,0.013211447767943666,0.011774406332453826
681,17,159,0.026735661923242778,0.02640953199852598,0.03627397260273973,0.036988110964332896,0.023762376237623763
682,17,161,0.0333959720576821,0.03393385647180211,0.030152497737371813,0.027986092173438778,0.02702425691834643
683,17,163,0.047572419420644635,0.04296054887186184,0.04052186476745373,0.03730289619496221,0.029304697444813562
684,17,165,0.031389234536185924,0.03519074153450493,0.024942144510156854,0.021904393763690248,0.02157562212575751
685,17,167,0.056456198757250234,0.05954959893973184,0.05680128161642306,0.04968301338504074,0.04599651255949856
686,17,169,0.007953340402969246,0.007797013347429629,0.009222133119486768,0.006462905614649253,0.009444144630329197
687,17,171,0.009037745879851143,0.008216273522395972,0.0091792656587473,0.012145748987854251,0.0060406370126304225
688,17,173,0.0076465590484282074,0.008662569505414107,0.009629585868730431,0.005888300719681199,0.004954773290315147
689,17,175,0.01384718051384718,0.027303754266211604,0.020595602560534373,0.020689655172413793,0.02006957452502007
690,17,177,0.02395673953595607,0.025514575279490127,0.024755700325732898,0.021010505252626314,0.0189986882378662
691,17,179,0.022801334059612207,0.02257051720970624,0.02411309593436158,0.020602450812869207,0.01890908524281073
692,17,181,0.01126028583802512,0.015278124220503866,0.016912920465262497,0.017270764685831157,0.019689533158315262
693,17,183,0.04422497322340399,0.046341195295037316,0.04306718824726845,0.04586251358936111,0.041201978712311
694,17,185,0.014899137858876706,0.031210882082950846,0.02516891891891892,0.02358288311465569,0.017347026840424613
695,17,187,0.03655064210587483,0.04078794901506373,0.03913419913419913,0.029058639290064383,0.01671372106154715
696,17,189,0.012672968899849294,0.008967821346931599,0.0123707696385968,0.016343908803735752,0.01829947119398831
697,17,191,0.017064439140811457,0.02180665610142631,0.021747473455289754,0.016910862970373718,0.015568708183221822
698,17,193,0.022176416234273934,0.030353619669145546,0.02714031971580817,0.01805095395864275,0.027067324234430555
699,17,195,0.027656477438136828,0.02549214775492148,0.02774033732833048,0.020496397117694156,0.017648111687846788
700,17,197,0.01957553179139334,0.018729820847777096,0.01857281488669783,0.016343264721574793,0.01478259326725178
701,17,199,0.0261916602619166,0.025893663808533487,0.022434038851841115,0.018389972694673816,0.01496793710315272
702,17,201,0.049454717545776586,0.04518103298318358,0.04744151132240711,0.04342137314263841,0.038953369207627396
703,17,203,0.00853282078164133,0.0093101118975594,0.011923595242280424,0.010409680711473976,0.009578100584524567
704,18,1,0.008131900925096986,0.010169239904988123,0.010267093222230489,0.017131264557818018,0.017318269659580793
705,18,3,0.03102195430150649,0.03157829894944336,0.03351518574262274,0.03429653122012107,0.02867894968927258
706,18,5,0.03781831505666204,0.04325070305176544,0.03715329593989605,0.035230081645901475,0.03315701039268156
708,18,9,0.021551382616274463,0.021757981868348444,0.022095909054519254,0.02509338963781062,0.020361622414073955
709,18,11,0.01008617312965139,0.00825701480904131,0.0137354537729141,0.010329127687045553,0.010150753768844221
710,18,13,0.006626426978086865,0.008550913838120105,0.005810114881816981,0.006431081349864086,0.008139845209500934
711,18,15,0.013743487968246093,0.014858327574291638,0.016970239872598786,0.030481468652580532,0.028403186698995497
712,18,17,0.029281938099881947,0.029694880633218436,0.03301668806161746,0.028084642912711996,0.02721584984358707
713,18,19,0.044465150234381,0.05457827519292387,0.047132301039144384,0.05089292276034394,0.038855885588558854
715,18,23,0.034432940043342165,0.037701383482062645,0.03478077571669477,0.03935864468310392,0.032462198424046976
716,18,25,0.009707831606459442,0.013558692421991085,0.011972687307080723,0.010120888389091932,0.010842919102394872
717,18,27,0.0222762891809909,0.01908204966991512,0.024159860340420225,0.028267675045718005,0.023368498527968597
718,18,29,0.03275240384615385,0.013219887481859928,0.011955440620648497,0.03873212799757924,0.03334094542132907
719,18,31,0.030020884093282282,0.026058349926413298,0.01360075751054489,0.008565310492505354,0.009745762711864408
720,18,33,0.03325986776197155,0.035749883713203534,0.031146547302653052,0.029766090095157738,0.026029453146984335
721,18,35,0.028120777421794665,0.033431412337662336,0.034610138186377926,0.03421529354731712,0.03250372261221017
722,18,37,0.015738326617681916,0.013039450870484288,0.013700558344672266,0.016803953871499175,0.016271913465124955
723,18,39,0.027475336481759878,0.025880302969259902,0.030185805055019943,0.02801826065744341,0.025066624318248364
725,18,43,0.042816099969317456,0.043778098462563135,0.04119078565305163,0.03638016028200821,0.03590371277029784
727,18,47,0.008446311777190628,0.011118293471234648,0.009994375459698005,0.008305070006087486,0.00629817634893777
728,18,49,0.01281435976195047,0.011298665940647972,0.009394785213425011,0.009252912954078136,0.006156860001399286
729,18,51,0.015759782706026328,0.018827582110827346,0.01618565903005058,0.010778107220129817,0.007951232441028359
730,18,53,0.03248597650618747,0.029466479217256706,0.02752385305376221,0.025209598984112326,0.02852336828062238
731,18,55,0.013088582231845652,0.012668402945242917,0.013446797453553332,0.012488617145830622,0.01530294589900711
732,18,57,0.01278453252220383,0.012936908016285038,0.012547520787167863,0.01658206956684209,0.010262048744731538
733,18,59,0.010113996742950201,0.011810687890847072,0.01150530035335689,0.011265237494745691,0.011086720942510212
734,18,61,0.01501371811807743,0.016757234929862252,0.013152892876149928,0.015678063478283072,0.01185427418118645
735,18,63,0.024984722084049855,0.027303706007946495,0.02670399933135526,0.017222626396502173,0.020272954443518933
736,18,65,0.035663741862439854,0.03644775218746857,0.038609413574001376,0.030218446601941746,0.01570964247020585
737,18,67,0.03676044083526682,0.04008415990381725,0.03111041548778579,0.03235548924291284,0.030169935280228048
738,18,69,0.014842150630320008,0.017419735220024657,0.017413201885983713,0.0172209026128266,0.02131004366812227
739,18,71,0.04243069821704837,0.044208932626797884,0.046518642258880305,0.043435158501440925,0.03462866814574232
740,18,73,0.04915514592933948,0.05043301069791136,0.04972095383054287,0.04216765453005927,0.047497446373850866
741,18,75,0.017335574700567347,0.018553360510086755,0.021099911213244896,0.01875422099849343,0.013731530308567849
743,18,79,0.021419807186678352,0.028670084754630114,0.030193749116108046,0.02929257020974049,0.024107491048321338
744,18,81,0.02819092709217324,0.03092696929442841,0.02930073306702954,0.02982669122572003,0.02999670592110681
