STUDYNO	EDITION	PART	IDNO	FIPS_ST	FIPS_CTY	CPOPARST	CPOPCRIM	AG_ARRST	AG_OFF	COVIND	VIOL	PROPERTY	MURDER	RAPE	ROBBERY	AGASSLT	BURGLRY	LARCENY	MVTHEFT	ARSON
9999	2	4	22	1	43	80379	80406	3	4	99.9888	130	1987	3	19	11	97	436	1475	76	0
9999	2	4	23	1	45	48941	49604	10	11	100	152	992	1	17	12	122	66	863	63	1
9999	2	4	24	1	47	43820	43820	2	2	100	273	1426	4	12	34	223	424	900	102	0
9999	2	4	25	1	49	71130	70091	14	13	93.6799	20	354	0	0	1	19	71	258	25	0
9999	2	4	26	1	51	79364	79303	6	7	87.1917	53	668	0	5	19	29	154	502	12	0
9999	2	4	27	1	53	38319	38319	5	5	100	185	824	1	6	7	171	147	643	34	1
9999	2	4	28	1	55	103514	104430	8	9	100	481	4100	7	44	116	314	935	2963	202	28
9999	2	4	29	1	57	16471	16093	3	3	100	22	203	0	0	2	20	14	163	26	0
9999	2	4	30	1	59	31704	31416	5	4	97.3925	104	511	1	3	15	85	131	353	27	0
9999	2	4	31	1	61	26783	26790	5	6	98.6152	79	442	1	10	3	65	29	382	31	0
9999	2	4	32	1	63	9045	8396	3	2	94.5788	101	221	0	3	6	91	93	114	15	4
9999	2	4	33	1	65	16482	15760	3	3	88.1171	32	211	0	4	1	27	79	117	15	0
9999	2	4	34	1	67	17297	17302	4	5	91.3112	51	183	2	3	2	44	64	99	20	1
9999	2	4	35	1	69	102446	99349	9	7	100	479	3872	1	46	126	306	1296	2459	117	0
9999	2	4	36	1	71	53227	52481	9	8	97.6547	96	936	0	9	14	73	104	779	53	4
9999	2	4	37	1	73	683290	635108	28	28	83.1642	3893	34887	67	259	1267	2300	9660	22601	2626	202
9999	2	4	38	1	75	14564	13515	4	3	100	7	67	0	2	0	5	8	53	6	0
9999	2	4	39	1	77	92709	92709	8	8	95.5421	143	2287	4	16	21	101	221	1998	68	12
9999	2	4	40	1	79	34339	34339	6	6	93.2111	22	119	0	1	4	17	9	101	9	0
9999	2	4	41	1	81	136019	140247	3	5	89.9887	260	3521	6	23	51	180	707	2727	87	11
9999	2	4	42	1	83	77724	82782	3	6	100	89	1492	2	12	24	51	357	1047	88	0
9999	2	4	43	1	85	11299	11299	5	4	100	65	194	0	1	0	64	52	132	10	0
9999	2	4	44	1	87	21527	21452	4	4	100	130	880	3	5	15	107	65	726	89	0
9999	2	4	45	1	89	339785	331505	11	7	100	1558	13094	20	103	538	897	3664	8366	1064	30
9999	2	4	46	1	91	21027	20897	4	3	100	83	604	0	9	9	65	144	431	29	2
9999	2	4	47	1	93	31498	30776	7	8	100	50	594	1	5	1	43	42	505	47	4
9999	2	4	48	1	95	94155	93019	8	7	93.0436	210	2902	0	19	24	167	584	2160	159	16
9999	2	4	49	1	97	412992	412992	12	12	97.465	2606	20105	35	113	928	1530	5978	12514	1613	80
9999	2	4	50	1	99	23068	21458	5	3	100	113	523	1	5	2	105	117	381	25	1
9999	2	4	51	1	101	229363	229363	10	3	100	859	11681	25	58	406	370	3305	7568	808	50
9999	2	4	52	1	103	119574	119490	8	8	100	269	3897	4	26	82	157	1035	2671	191	0
9999	2	4	53	1	105	10591	5461	3	2	49.3774	0	0	0	0	0	0	0	0	0	0
9999	2	4	54	1	107	19746	19138	7	6	100	46	180	0	8	1	37	46	122	12	0
9999	2	4	55	1	109	32899	32899	4	4	100	147	1284	1	13	17	116	403	800	81	3
9999	2	4	56	1	111	22913	22162	4	3	100	70	380	1	1	5	63	25	332	23	0
9999	2	4	57	1	113	57100	52394	3	2	100	246	1850	3	15	51	177	657	1045	148	0
9999	2	4	58	1	115	81313	83593	11	13	99.9519	110	1532	1	11	12	86	376	1060	96	2
9999	2	4	59	1	117	172621	194398	10	12	99.5813	382	3758	2	30	54	296	625	2908	225	4
9999	2	4	60	1	119	13763	6023	5	3	100	29	216	1	1	1	26	50	156	10	0
9999	2	4	61	1	121	78140	82291	5	6	97.3797	221	3203	3	17	31	170	898	2116	189	6
9999	2	4	62	1	123	39907	41402	7	7	100	125	1161	2	9	10	104	141	983	37	0
9999	2	4	63	1	125	193983	194656	6	7	100	839	8111	11	58	259	511	2486	5245	380	12
9999	2	4	64	1	127	67039	67023	9	9	100	105	1769	0	10	16	79	135	1476	158	11
9999	2	4	65	1	129	17581	17581	4	4	85.2976	57	183	0	3	3	50	31	122	30	0
9999	2	4	66	1	131	11670	11670	3	3	100	12	88	0	1	0	11	16	62	10	0
9999	2	4	67	1	133	24532	24484	6	6	100	37	454	0	6	1	30	68	360	26	1
9999	2	4	68	1	777	0	0	1	1	100	13	262	0	1	3	9	38	212	12	0
9999	2	4	69	2	13	976	0	1	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	4	70	2	16	4855	4855	2	2	100	15	88	0	2	0	13	16	58	14	0
9999	2	4	71	2	20	291826	291826	3	3	100	2434	10395	13	264	454	1703	1228	8351	816	86
9999	2	4	72	2	50	6080	6080	1	1	100	63	149	2	14	6	41	44	73	32	7
9999	2	4	73	2	60	997	997	1	1	100	1	52	0	0	0	1	9	23	20	0
9999	2	4	74	2	70	3146	2329	2	1	100	55	69	0	31	0	24	5	56	8	0
9999	2	4	75	2	90	33652	33652	4	4	100	300	1553	0	74	34	192	169	1276	108	5
9999	2	4	76	2	100	1713	1713	1	1	100	7	21	0	0	0	7	3	17	1	0
9999	2	4	77	2	110	31275	31275	1	1	100	133	1523	1	20	23	89	181	1279	63	6
9999	2	4	78	2	122	19214	18959	5	4	100	93	895	0	8	10	75	113	753	29	1
9999	2	4	79	2	130	8050	8050	1	1	100	29	405	0	8	3	18	31	350	24	1
9999	2	4	80	2	150	6130	6130	1	1	100	80	209	0	8	5	67	22	168	19	6
9999	2	4	81	2	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	4	82	2	170	15680	15680	3	3	100	112	586	0	5	11	96	75	460	51	7
9999	2	4	83	2	180	3598	3598	1	0	0	17	79	0	8	0	9	14	55	10	2
9999	2	4	84	2	185	9430	9430	1	1	100	69	109	0	10	0	59	36	51	22	1
9999	2	4	85	2	188	3201	3201	1	1	100	27	103	0	10	4	13	22	52	29	3
9999	2	4	86	2	201	1956	1201	2	1	100	11	14	0	0	0	11	3	10	1	0
9999	2	4	87	2	220	8881	8881	1	1	100	33	222	0	3	2	28	19	182	21	1
9999	2	4	88	2	232	1680	920	2	1	100	2	27	0	0	0	2	5	21	1	0
9999	2	4	89	2	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	4	90	2	261	6435	6215	3	2	100	25	125	0	2	0	23	14	104	7	2
9999	2	4	91	2	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	4	92	2	280	5874	5317	3	2	100	12	117	0	0	0	12	18	98	1	1
9999	2	4	93	2	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	4	94	2	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	4	95	2	777	0	0	1	1	100	0	4	0	0	0	0	2	1	1	0
9999	2	4	96	2	999	245582	245582	1	1	100	994	3361	15	61	40	878	1056	1975	330	49
9999	2	4	97	4	1	71518	71518	4	4	88.004	66	517	2	12	4	48	205	287	25	2
9999	2	4	98	4	3	131346	126241	8	7	98.4848	767	3319	8	35	35	689	764	2340	214	32
9999	2	4	99	4	5	131579	134421	6	7	100	507	4417	6	61	59	381	520	3793	104	32
9999	2	4	100	4	7	53597	52582	5	4	100	229	1077	0	10	8	211	245	778	54	17
9999	2	4	101	4	9	37220	37220	4	4	73.7643	342	789	2	6	6	328	194	534	60	17
9999	2	4	102	4	11	8437	3311	2	1	100	12	27	0	0	0	12	12	13	2	0
9999	2	4	103	4	12	20489	20489	3	3	100	79	572	1	0	3	75	136	386	50	3
9999	2	4	104	4	13	3816830	3817117	20	20	99.9861	14747	138551	204	1002	5109	8431	31096	94080	13375	787
9999	2	4	105	4	15	200186	200186	5	5	97.8134	395	6645	17	43	60	276	1793	4448	404	19
9999	2	4	106	4	17	107449	107449	6	6	98.5024	442	2555	6	17	28	392	892	1523	140	14
9999	2	4	107	4	19	980263	980263	9	9	100	4212	24569	79	231	1331	2571	7787	12182	4600	293
9999	2	4	108	4	21	376064	372933	11	10	98.0132	838	10402	19	89	115	614	2450	7108	844	58
9999	2	4	109	4	23	47420	46507	3	2	95.4003	59	1074	0	1	9	48	243	663	168	0
9999	2	4	110	4	25	213868	211033	10	11	100	686	4427	8	48	23	607	1058	3158	211	29
9999	2	4	111	4	27	195751	170246	6	4	100	642	4225	8	32	65	537	1284	2650	291	33
9999	2	4	112	4	777	0	0	22	22	100	2106	5356	51	536	73	1447	1833	2480	1043	509
9999	2	4	113	5	1	19019	19019	3	3	100	71	729	4	4	15	48	258	426	45	6
9999	2	4	114	5	3	21853	21853	3	3	100	86	532	3	1	9	73	206	308	18	2
9999	2	4	115	5	5	41513	41513	5	5	100	36	1004	4	6	0	26	145	825	34	3
9999	2	4	116	5	7	215285	220828	16	16	99.978	581	4346	2	128	21	430	1171	3038	137	28
9999	2	4	117	5	9	36903	36903	3	3	97.8809	110	851	4	15	4	87	277	540	34	2
9999	2	4	118	5	11	11508	10678	3	2	85.4061	31	147	0	5	2	24	92	42	14	0
9999	2	4	119	5	13	5368	5368	2	2	81.1662	4	39	0	1	1	2	17	20	1	0
9999	2	4	120	5	15	27446	27446	4	4	100	66	667	1	3	2	60	229	402	36	3
9999	2	4	121	5	17	11800	11800	4	4	75.8644	85	299	0	5	3	76	110	181	7	1
9999	2	4	122	5	19	22995	22995	5	5	99.0795	93	718	1	19	9	64	307	382	29	4
9999	2	4	123	5	21	16083	16083	3	3	56.0566	34	314	0	2	6	25	126	178	9	1
9999	2	4	124	5	23	25817	25970	4	5	99.7141	55	794	0	12	1	42	316	445	34	2
9999	2	4	125	5	25	8689	8689	2	2	92.2661	6	120	0	1	1	4	67	47	6	1
9999	2	4	126	5	27	24552	24552	3	3	100	98	655	1	6	9	82	301	330	24	5
9999	2	4	127	5	29	21273	21273	3	3	100	65	795	0	14	5	46	170	580	45	16
9999	2	4	128	5	31	96443	95164	8	7	97.2512	369	3495	5	44	58	262	1434	1973	88	21
9999	2	4	129	5	33	61948	61948	4	4	99.7774	232	1525	0	19	17	196	437	1049	40	1
9999	2	4	130	5	35	50902	50902	4	4	100	939	3328	7	36	150	746	1403	1739	186	32
9999	2	4	131	5	37	17870	17870	2	2	100	69	359	1	9	9	50	145	203	11	1
9999	2	4	132	5	39	8116	8116	2	2	100	27	144	0	1	2	24	54	82	8	1
9999	2	4	133	5	41	13008	9291	4	3	98.6869	113	302	1	6	1	105	98	187	17	2
9999	2	4	134	5	43	18509	18509	3	3	100	86	500	0	12	8	66	190	285	25	2
9999	2	4	135	5	45	113207	113237	7	8	99.9479	339	3653	6	36	53	244	752	2729	171	23
9999	2	4	136	5	47	18125	18125	3	3	100	40	321	0	4	0	36	94	210	17	3
9999	2	4	137	5	49	11435	12245	3	5	92.0212	35	175	0	3	1	31	60	110	5	3
9999	2	4	138	5	51	96024	96024	2	2	100	571	5592	9	51	92	419	1965	3297	330	25
9999	2	4	139	5	53	17853	17853	2	2	100	34	354	3	6	0	25	106	228	20	6
9999	2	4	140	5	55	42090	42090	3	3	100	94	1977	0	16	10	68	578	1324	75	8
9999	2	4	141	5	57	22609	22609	2	2	90.7751	114	722	0	4	8	102	206	471	45	3
9999	2	4	142	5	59	32923	10318	3	1	100	42	262	1	7	6	28	85	162	15	0
9999	2	4	143	5	61	13789	12656	4	3	100	36	319	0	7	1	28	110	207	2	0
9999	2	4	144	5	63	36647	36647	1	1	100	212	1421	1	23	9	179	549	778	94	21
9999	2	4	145	5	65	13721	13696	2	2	100	10	142	1	4	0	5	67	75	0	4
9999	2	4	146	5	67	17997	17199	5	4	97.557	109	657	1	9	7	92	176	439	42	2
9999	2	4	147	5	69	77435	76451	6	5	100	771	4342	9	53	171	538	1590	2394	358	49
9999	2	4	148	5	71	25540	25540	2	2	100	64	581	1	8	1	54	197	374	10	16
9999	2	4	149	5	73	7645	7645	3	3	94.9073	13	87	0	2	1	10	31	54	1	0
9999	2	4	150	5	75	17415	17415	4	4	89.7741	26	273	0	4	0	22	120	147	6	1
9999	2	4	151	5	77	10424	10424	2	2	100	38	232	0	1	5	32	98	131	3	4
9999	2	4	152	5	79	14134	13297	3	2	98.5749	7	92	0	1	0	6	67	24	1	2
9999	2	4	153	5	81	13171	13171	2	2	100	18	228	0	2	1	15	44	178	6	4
9999	2	4	154	5	83	22353	22353	3	3	100	61	501	0	4	4	53	186	295	20	6
9999	2	4	155	5	85	68356	65531	7	6	98.7042	271	2094	0	31	13	227	906	1105	83	11
9999	2	4	156	5	87	15717	13371	2	1	100	47	89	0	7	1	39	51	33	5	0
9999	2	4	157	5	89	16653	16653	3	3	100	29	217	0	2	1	26	89	122	6	4
9999	2	4	158	5	91	43462	43462	2	2	100	311	2141	0	20	53	238	498	1507	136	3
9999	2	4	159	5	93	46480	44487	8	7	98.1624	380	2108	11	38	49	283	733	1242	132	13
9999	2	4	160	5	95	8149	8149	3	3	78.4513	13	186	2	1	6	5	70	110	6	1
9999	2	4	161	5	97	9487	9487	1	1	100	3	20	0	2	0	1	10	6	4	0
9999	2	4	162	5	99	8997	8997	2	2	100	23	185	0	2	3	18	60	117	8	1
9999	2	4	163	5	101	8330	8330	1	1	100	7	104	1	2	0	4	41	62	1	2
9999	2	4	164	5	103	26120	26120	3	3	99.3836	99	684	2	6	23	68	226	439	19	7
9999	2	4	165	5	105	10445	10445	2	2	100	24	82	0	4	1	19	65	17	0	3
9999	2	4	166	5	107	21757	13468	3	2	100	96	784	0	7	20	69	440	319	25	7
9999	2	4	167	5	109	11291	11291	3	3	100	16	96	0	4	1	11	44	44	8	0
9999	2	4	168	5	111	24583	24583	6	6	98.2535	118	740	0	9	4	105	236	491	13	7
9999	2	4	169	5	113	20662	20662	2	2	100	63	489	0	6	1	56	183	295	11	6
9999	2	4	170	5	115	61754	61754	6	6	98.3264	150	1797	0	19	16	115	490	1180	127	14
9999	2	4	171	5	117	8715	8096	4	3	98.2327	6	114	0	0	2	4	47	53	14	1
9999	2	4	172	5	119	382748	382748	11	10	99.9833	4219	24763	33	228	1116	2842	6986	16017	1760	145
9999	2	4	173	5	121	17969	17969	2	2	100	4	125	0	2	0	2	50	68	7	1
9999	2	4	174	5	123	28258	28258	3	3	99.5464	137	1609	3	10	38	86	412	1165	32	12
9999	2	4	175	5	125	107118	47369	3	2	100	154	2099	1	12	37	104	452	1555	92	4
9999	2	4	176	5	127	10817	10817	2	2	100	15	257	0	4	0	11	119	124	14	3
9999	2	4	177	5	129	8195	8195	1	1	100	8	30	0	1	1	6	14	14	2	1
9999	2	4	178	5	131	126160	125021	5	4	100	772	5343	7	81	128	556	1287	3819	237	20
9999	2	4	179	5	133	17058	17058	2	2	100	43	359	0	8	5	30	118	218	23	3
9999	2	4	180	5	135	18049	8689	6	6	95.8492	6	216	0	1	0	5	49	160	8	3
9999	2	4	181	5	137	12394	12394	2	2	100	32	167	0	3	0	29	71	93	3	1
9999	2	4	182	5	139	41639	39774	3	2	100	203	1496	2	6	45	150	617	814	65	2
9999	2	4	183	5	141	17478	17295	3	3	100	57	312	0	1	0	56	72	207	33	6
9999	2	4	184	5	143	209119	203065	10	10	99.799	839	5814	1	143	58	637	1168	4351	295	18
9999	2	4	185	5	145	77076	76475	11	10	99.9257	220	2569	4	23	19	174	929	1481	158	17
9999	2	4	186	5	147	7260	3928	3	2	100	0	20	0	0	0	0	14	6	0	0
9999	2	4	187	5	149	22185	22185	5	5	100	43	274	0	5	0	38	139	125	10	5
9999	2	4	188	6	1	1510271	1510271	26	22	100	10468	50323	132	524	4870	4942	11924	28951	9448	392
9999	2	4	189	6	3	1175	1175	2	2	100	10	77	0	3	0	7	15	58	4	0
9999	2	4	190	6	5	38091	38091	6	6	100	110	840	1	12	10	87	267	521	52	3
9999	2	4	191	6	7	220000	220000	13	10	100	762	5940	7	92	157	506	1849	3515	576	98
9999	2	4	192	6	9	45578	45578	5	5	100	93	825	1	11	14	67	307	417	101	2
9999	2	4	193	6	11	21419	21419	6	5	100	48	499	0	5	8	35	140	307	52	7
9999	2	4	194	6	13	1049025	1049025	30	26	100	4326	30680	65	189	1566	2506	7568	16652	6460	196
9999	2	4	195	6	15	28610	28610	3	3	100	111	747	3	27	14	67	305	347	95	5
9999	2	4	196	6	17	181058	181058	7	5	100	485	2780	3	34	66	382	1112	1494	174	12
9999	2	4	197	6	19	930450	930450	23	20	100	4976	39398	63	181	1368	3364	9082	23296	7020	448
9999	2	4	198	6	21	28122	28122	5	5	100	73	610	1	5	15	52	189	333	88	3
9999	2	4	199	6	23	134623	134623	11	10	100	529	4309	6	62	110	351	1421	2457	431	64
9999	2	4	200	6	25	174528	174528	11	9	100	618	5772	3	26	105	484	1887	3119	766	39
9999	2	4	201	6	27	18546	18546	4	4	100	69	245	0	4	4	61	81	144	20	7
9999	2	4	202	6	29	839631	839631	18	15	100	4879	30550	74	164	1221	3420	9445	15892	5213	512
9999	2	4	203	6	31	152982	152982	10	8	100	533	2956	3	29	85	416	791	1731	434	35
9999	2	4	204	6	33	64665	64665	5	4	100	292	1860	4	29	42	217	647	1029	184	10
9999	2	4	205	6	35	34895	34895	6	4	100	118	507	1	8	12	97	181	291	35	4
9999	2	4	206	6	37	9818605	9818605	108	102	99.9767	50237	233175	617	2070	21895	25654	49187	140571	43416	2251
9999	2	4	207	6	39	150865	150865	6	5	100	654	3317	10	49	129	466	1198	1529	590	7
9999	2	4	208	6	41	252409	252409	16	15	100	520	5191	4	47	153	316	1186	3455	550	30
9999	2	4	209	6	43	18251	18251	2	2	100	37	313	0	5	2	30	124	172	17	1
9999	2	4	210	6	45	87841	87841	8	7	100	488	1518	4	43	45	396	515	829	174	25
9999	2	4	211	6	47	255793	255793	13	11	100	1448	8244	26	72	269	1081	2347	4944	953	60
9999	2	4	212	6	49	9686	9686	4	4	100	17	127	0	6	0	11	65	53	9	3
9999	2	4	213	6	51	14202	14202	4	3	100	59	303	0	11	2	46	89	206	8	2
9999	2	4	214	6	53	415057	415057	19	18	100	2037	10405	44	82	574	1337	2973	6054	1378	68
9999	2	4	215	6	55	136484	136484	10	9	100	651	2824	2	29	71	549	641	1966	217	13
9999	2	4	216	6	57	98764	98764	7	6	100	311	1453	1	26	22	262	438	925	90	7
9999	2	4	217	6	59	3010232	3010232	45	41	100	6907	60847	67	449	2574	3817	10919	43862	6066	429
9999	2	4	218	6	61	348432	348432	9	8	100	785	7762	2	63	159	561	1587	5584	591	45
9999	2	4	219	6	63	20007	20007	4	3	100	109	364	0	13	5	91	167	170	27	1
9999	2	4	220	6	65	2189641	2189641	39	32	100	6605	59042	87	374	2152	3992	16819	33995	8228	246
9999	2	4	221	6	67	1418788	1418788	20	17	100	8551	50664	82	389	3100	4980	12636	29616	8412	401
9999	2	4	222	6	69	55269	55269	6	5	100	213	1262	1	13	35	164	555	575	132	4
9999	2	4	223	6	71	2035210	2035210	39	33	100	9017	55194	104	490	2751	5672	14828	31743	8623	405
9999	2	4	224	6	73	3095313	3095313	32	27	100	11639	67850	67	675	3350	7547	14071	41222	12557	356
9999	2	4	225	6	75	805235	805235	12	7	100	5808	33200	48	137	3221	2402	4618	24645	3937	157
9999	2	4	226	6	77	685306	685306	15	10	100	5524	28296	63	163	1849	3449	7666	17303	3327	133
9999	2	4	227	6	79	269637	269637	17	15	100	717	6180	6	82	93	536	1533	4329	318	51
9999	2	4	228	6	81	718451	718451	25	24	99.341	1800	15273	20	129	595	1056	3110	10270	1893	96
9999	2	4	229	6	83	423895	423895	16	13	100	1841	8703	11	131	313	1386	1975	6131	597	44
9999	2	4	230	6	85	1781642	1781642	27	23	100	4677	40448	25	388	1446	2818	7226	26094	7128	384
9999	2	4	231	6	87	262382	262382	10	9	100	1313	8267	14	68	269	962	1737	5874	656	62
9999	2	4	232	6	89	177223	177223	8	6	100	1457	4782	3	120	138	1196	1508	2849	425	23
9999	2	4	233	6	91	3240	3240	3	3	100	19	46	0	0	0	19	10	36	0	0
9999	2	4	234	6	93	44900	44900	15	13	100	138	849	1	10	8	119	278	499	72	10
9999	2	4	235	6	95	413344	413344	13	11	97.7218	1931	12522	35	143	806	947	3884	6494	2144	103
9999	2	4	236	6	97	483878	483878	18	17	100	1876	8828	6	126	279	1465	1902	6273	653	54
9999	2	4	237	6	99	514453	514453	16	13	100	2672	20778	29	135	767	1741	5400	11782	3596	269
9999	2	4	238	6	101	94737	94737	4	4	100	359	2476	5	30	63	261	612	1637	227	12
9999	2	4	239	6	103	63463	63463	5	5	100	369	1590	1	22	31	315	522	928	140	15
9999	2	4	240	6	105	13786	13786	3	3	100	34	134	0	4	3	27	33	68	33	0
9999	2	4	241	6	107	442179	442179	14	12	100	2075	15757	35	100	444	1496	3934	9649	2174	63
9999	2	4	242	6	109	55365	55365	4	3	100	121	1216	1	23	21	76	403	727	86	10
9999	2	4	243	6	111	823318	823318	21	18	100	1748	16025	18	105	628	997	3047	11852	1126	99
9999	2	4	244	6	113	200849	200849	10	8	100	512	5931	3	78	141	290	1291	4110	530	58
9999	2	4	245	6	115	72155	72155	6	5	100	250	1698	2	24	45	179	524	906	268	16
9999	2	4	246	6	777	0	0	1	1	100	107	162	0	1	0	106	87	69	6	0
9999	2	4	247	8	1	441656	441603	8	10	100	2209	13478	11	228	250	1720	2386	9687	1405	101
9999	2	4	248	8	3	15445	15445	3	3	100	68	604	0	10	20	38	110	484	10	2
9999	2	4	249	8	5	614677	572003	13	12	99.9645	1939	16299	27	235	574	1103	3398	11526	1375	104
9999	2	4	250	8	7	12084	12084	3	2	57.1458	17	131	0	1	1	15	21	104	6	0
9999	2	4	251	8	9	3788	3788	4	4	96.8783	7	11	0	1	0	6	3	6	2	0
9999	2	4	252	8	11	6499	6499	2	2	62.9174	8	108	0	2	1	5	24	79	5	1
9999	2	4	253	8	13	304384	294567	8	8	100	598	6912	7	57	71	463	1172	5457	283	131
9999	2	4	254	8	14	55889	55889	1	1	100	42	1166	3	10	13	16	120	998	48	14
9999	2	4	255	8	15	17809	17809	3	3	100	21	245	1	7	0	13	25	214	6	1
9999	2	4	256	8	17	1836	1836	1	1	100	0	3	0	0	0	0	0	3	0	0
9999	2	4	257	8	19	9088	8054	4	3	100	36	184	0	2	1	33	29	140	15	3
9999	2	4	258	8	21	8256	0	1	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	4	259	8	23	3524	0	1	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	4	260	8	25	5823	5823	1	1	100	4	0	0	0	0	4	0	0	0	0
9999	2	4	261	8	27	4255	4255	1	1	91.6667	12	24	0	0	1	11	8	16	0	0
9999	2	4	262	8	29	30952	30952	5	5	97.0112	65	643	0	19	3	42	116	486	41	6
9999	2	4	263	8	31	600158	600158	5	3	100	3392	21003	28	371	944	2049	4520	13241	3243	130
9999	2	4	264	8	33	2064	2064	1	1	100	0	28	0	0	0	0	15	10	3	0
9999	2	4	265	8	35	285320	285465	4	6	100	352	3371	0	203	37	112	522	2697	152	12
9999	2	4	266	8	37	53128	52197	6	6	100	76	1099	0	6	3	67	185	890	24	8
9999	2	4	267	8	39	23086	2081	4	2	100	8	56	0	1	0	7	13	41	2	1
9999	2	4	268	8	41	622291	593217	10	7	99.957	2826	19300	24	405	557	1840	4111	13634	1556	128
9999	2	4	269	8	43	46824	46824	3	3	100	117	577	0	19	1	97	120	434	23	2
9999	2	4	270	8	45	56389	18147	8	4	97.9253	41	485	0	9	2	29	55	417	13	2
9999	2	4	271	8	47	5441	5441	4	3	100	19	234	0	0	2	17	10	218	6	1
9999	2	4	272	8	49	14843	14843	4	4	100	39	234	1	2	0	36	51	173	10	1
9999	2	4	273	8	51	15324	15324	4	4	100	37	412	0	3	0	34	66	337	9	3
9999	2	4	274	8	53	843	843	1	1	83.3333	0	24	0	0	0	0	0	22	2	0
9999	2	4	275	8	55	6711	5911	3	2	83.6505	20	105	0	0	1	19	32	68	5	1
9999	2	4	276	8	57	1394	1394	1	1	91.6667	1	10	0	0	0	1	5	4	0	0
9999	2	4	277	8	59	492316	534543	11	14	99.936	1256	14748	2	201	248	805	2421	11147	1181	65
9999	2	4	278	8	61	1398	1398	1	1	66.6667	0	2	0	0	0	0	2	0	0	0
9999	2	4	279	8	63	8270	7612	3	2	100	11	110	0	4	0	7	21	84	5	2
9999	2	4	280	8	65	7310	7310	2	2	100	28	65	1	1	0	26	22	38	5	1
9999	2	4	281	8	67	51334	51334	6	6	38.7988	117	1127	1	22	9	85	177	892	58	5
9999	2	4	282	8	69	294582	299630	7	9	99.5793	718	7739	1	110	83	524	1140	6257	342	82
9999	2	4	283	8	71	15507	15507	2	2	95.1119	24	178	0	0	0	24	38	127	13	1
9999	2	4	284	8	73	5467	4737	3	2	100	5	10	0	0	0	5	3	5	2	0
9999	2	4	285	8	75	22709	22709	2	2	100	74	497	1	20	0	53	135	336	26	3
9999	2	4	286	8	77	146723	146015	6	5	98.0413	397	3788	3	74	45	275	667	2933	187	33
9999	2	4	287	8	79	712	712	1	1	0	1	6	0	0	0	1	1	4	0	0
9999	2	4	288	8	81	13795	13795	2	2	100	20	321	0	7	0	13	78	236	7	5
9999	2	4	289	8	83	25535	25535	5	4	100	71	488	2	1	3	65	71	394	23	3
9999	2	4	290	8	85	41276	41276	4	4	100	63	876	4	8	6	45	145	703	28	16
