STUDYNO	EDITION	PART	IDNO	FIPS_ST	FIPS_CTY	CPOPARST	CPOPCRIM	AG_ARRST	AG_OFF	COVIND	VIOL	PROPERTY	MURDER	RAPE	ROBBERY	AGASSLT	BURGLRY	LARCENY	MVTHEFT	ARSON
9999	1	4	747	18	85	77425	77910	4	5	100	291	1240	2	13	7	269	229	946	65	6
9999	1	4	748	18	87	37739	37739	2	2	100	22	218	0	0	1	21	69	132	17	0
9999	1	4	749	18	89	494093	492082	20	19	95.3789	2148	17483	81	122	762	1182	3582	11953	1948	112
9999	1	4	750	18	91	111478	108035	9	7	94.2847	193	3128	4	28	69	91	623	2350	155	15
9999	1	4	751	18	93	46181	41852	4	3	100	152	748	0	7	3	142	201	503	44	6
9999	1	4	752	18	95	130268	130261	6	6	100	243	3670	6	54	109	74	872	2513	285	60
9999	1	4	753	18	97	923560	879211	11	9	100	10585	46676	131	671	3848	5935	13704	27708	5264	327
9999	1	4	754	18	99	47150	47150	5	5	59.7679	48	732	2	1	2	43	116	586	30	0
9999	1	4	755	18	101	10263	7543	3	2	100	44	95	0	4	2	38	44	48	3	1
9999	1	4	756	18	103	36484	36484	3	3	100	37	339	1	5	2	29	127	204	8	4
9999	1	4	757	18	105	142226	142226	5	5	100	405	4122	3	55	87	260	855	3054	213	39
9999	1	4	758	18	107	38417	38417	3	3	100	106	833	0	6	8	92	193	606	34	4
9999	1	4	759	18	109	69630	21313	4	3	100	18	1033	0	3	1	14	114	846	73	1
9999	1	4	760	18	111	14008	14008	2	2	91.6667	12	171	0	1	1	10	67	100	4	0
9999	1	4	761	18	113	47737	47737	5	5	84.4476	31	493	0	12	4	15	126	341	26	0
9999	1	4	762	18	115	6086	0	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	4	763	18	117	19707	0	2	1	100	4	12	0	1	0	3	3	9	0	0
9999	1	4	764	18	119	21370	0	2	1	100	2	13	0	1	0	1	5	8	0	0
9999	1	4	765	18	121	17047	17047	2	2	100	6	53	1	0	0	5	15	35	3	1
9999	1	4	766	18	123	19523	17981	4	3	40.198	20	257	0	3	2	15	57	187	13	0
9999	1	4	767	18	125	12775	10405	3	2	100	29	242	1	2	0	26	55	186	1	0
9999	1	4	768	18	127	166496	164573	9	8	98.2995	168	2680	0	15	29	124	451	2106	123	3
9999	1	4	769	18	129	25574	6586	3	2	100	14	355	0	1	2	11	117	218	20	0
9999	1	4	770	18	131	13083	0	2	1	100	2	3	0	0	0	2	0	3	0	0
9999	1	4	771	18	133	37791	27454	4	2	33.3333	7	109	0	1	0	6	47	45	17	0
9999	1	4	772	18	135	25774	21176	5	3	22.9788	23	414	0	4	1	18	90	309	15	1
9999	1	4	773	18	137	30222	28578	3	3	100	30	377	0	8	2	20	99	259	19	0
9999	1	4	774	18	139	17055	6204	3	2	100	10	291	0	5	1	4	49	234	8	0
9999	1	4	775	18	141	266893	266266	8	7	100	912	9053	11	132	443	326	2244	6274	535	42
9999	1	4	776	18	143	23722	19553	4	3	100	40	678	0	7	5	28	154	509	15	0
9999	1	4	777	18	145	44522	44618	3	4	100	201	736	0	7	5	189	159	525	52	1
9999	1	4	778	18	147	20875	0	2	1	100	4	5	0	2	1	1	1	3	1	0
9999	1	4	779	18	149	23219	23219	4	4	100	20	125	1	3	0	16	16	101	8	4
9999	1	4	780	18	151	34208	34208	3	3	100	25	857	4	6	6	9	155	668	34	0
9999	1	4	781	18	153	21167	16975	3	2	100	21	204	0	2	3	16	45	139	20	4
9999	1	4	782	18	155	10385	0	2	1	100	1	6	0	0	0	1	2	4	0	0
9999	1	4	783	18	157	179546	177389	7	5	100	471	5117	3	53	76	339	1038	3802	277	16
9999	1	4	784	18	159	15669	15675	3	4	100	23	203	0	1	5	17	62	127	14	0
9999	1	4	785	18	161	7331	0	2	1	100	2	2	0	1	0	1	0	2	0	1
9999	1	4	786	18	163	181687	181687	3	3	100	623	6666	5	60	216	342	1109	5039	518	48
9999	1	4	787	18	165	16043	16043	3	3	29.9819	26	229	0	2	1	22	67	147	15	0
9999	1	4	788	18	167	108888	106647	5	4	100	217	4463	6	31	59	121	1135	2982	345	58
9999	1	4	789	18	169	32292	21861	4	3	100	15	361	0	7	3	5	100	252	9	0
9999	1	4	790	18	171	8311	0	2	1	100	2	1	0	2	0	0	0	1	0	0
9999	1	4	791	18	173	60829	60829	3	3	100	95	840	0	5	3	87	130	685	25	4
9999	1	4	792	18	175	27881	6209	3	2	33.3333	29	34	0	11	0	18	22	8	4	0
9999	1	4	793	18	177	68353	29983	5	3	100	7	228	1	0	0	6	94	124	10	0
9999	1	4	794	18	179	27727	27727	3	3	100	14	620	0	5	1	8	115	492	13	1
9999	1	4	795	18	181	24413	24413	3	3	86.9707	15	139	3	0	2	10	10	121	8	2
9999	1	4	796	18	183	33431	10578	4	3	100	6	182	0	2	1	3	16	155	11	0
9999	1	4	797	19	1	7440	7440	1	1	100	1	47	0	0	0	1	17	28	2	0
9999	1	4	798	19	3	3884	3884	1	1	100	6	19	0	1	0	5	13	6	0	0
9999	1	4	799	19	5	14237	14237	2	2	100	8	44	0	1	0	7	6	32	6	0
9999	1	4	800	19	7	12676	12676	2	2	100	44	301	0	8	2	34	115	155	31	11
9999	1	4	801	19	9	5859	5859	2	2	23.5535	5	52	0	1	0	4	23	24	5	0
9999	1	4	802	19	11	25816	5187	3	1	100	4	75	0	0	0	4	24	48	3	1
9999	1	4	803	19	13	132366	132366	5	5	100	680	2816	4	76	44	556	859	1829	128	33
9999	1	4	804	19	15	26234	26234	3	3	96.7917	87	322	0	11	1	75	83	219	20	2
9999	1	4	805	19	17	24610	24610	2	2	100	59	161	0	6	1	52	43	110	8	0
9999	1	4	806	19	19	20996	5969	2	1	58.3333	7	33	0	2	2	3	7	24	2	0
9999	1	4	807	19	21	20733	20733	2	2	100	69	328	0	5	0	64	78	238	12	11
9999	1	4	808	19	23	15053	15053	1	1	100	3	13	0	1	0	2	9	3	1	0
9999	1	4	809	19	25	9848	9848	1	1	100	6	56	1	0	0	5	16	35	5	0
9999	1	4	810	19	27	20625	9988	2	1	100	6	124	0	2	0	4	23	90	11	2
9999	1	4	811	19	29	13688	13688	2	2	78.7618	28	176	0	3	1	24	40	123	12	3
9999	1	4	812	19	31	18529	16203	3	3	93.4251	9	165	0	5	0	5	32	124	10	3
9999	1	4	813	19	33	43795	43795	3	3	100	39	1474	1	10	4	24	305	1119	50	7
9999	1	4	814	19	35	11923	11923	2	2	100	17	111	1	1	0	15	32	75	4	0
9999	1	4	815	19	37	12261	12261	2	2	100	8	55	0	2	0	6	20	34	1	1
9999	1	4	816	19	39	9417	9417	2	2	100	16	180	0	2	0	14	42	121	17	0
9999	1	4	817	19	41	16631	16631	2	2	100	26	281	0	17	1	8	98	179	4	3
9999	1	4	818	19	43	17798	17798	1	1	100	13	58	0	4	0	9	20	37	1	0
9999	1	4	819	19	45	48707	48709	4	5	100	206	1269	0	25	20	161	277	935	57	12
9999	1	4	820	19	47	17411	17411	2	2	48.3085	12	147	0	1	2	9	41	91	15	2
9999	1	4	821	19	49	48290	74027	4	7	100	104	1074	1	11	6	86	189	838	47	6
9999	1	4	822	19	51	8682	8682	2	2	100	10	29	0	2	0	8	3	16	10	0
9999	1	4	823	19	53	8218	8218	2	2	23.0713	11	72	0	2	1	8	18	50	4	1
9999	1	4	824	19	55	17338	17553	2	3	100	22	137	0	3	0	19	33	96	8	2
9999	1	4	825	19	57	40469	40469	3	3	100	169	1231	1	17	19	132	224	951	56	6
9999	1	4	826	19	59	17120	17120	2	2	100	19	233	1	4	0	14	102	126	5	1
9999	1	4	827	19	61	95968	95753	3	3	100	153	1890	0	16	37	100	481	1328	81	29
9999	1	4	828	19	63	10091	10091	2	2	100	31	110	0	4	0	27	32	71	7	0
9999	1	4	829	19	65	20827	20827	3	3	92.0392	44	197	0	2	3	39	43	138	16	0
9999	1	4	830	19	67	16017	16017	2	2	100	23	167	0	7	0	16	43	120	4	0
9999	1	4	831	19	69	10541	10541	2	2	41.5331	9	60	0	3	0	6	18	39	3	1
9999	1	4	832	19	71	7076	0	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	4	833	19	73	9118	9118	2	2	100	1	64	0	1	0	0	11	53	0	2
9999	1	4	834	19	75	12481	12481	2	2	100	10	66	0	0	0	10	16	48	2	1
9999	1	4	835	19	77	10750	10750	1	1	100	4	39	0	1	0	3	19	17	3	0
9999	1	4	836	19	79	15285	15285	2	2	100	45	243	0	1	2	42	74	151	18	1
9999	1	4	837	19	81	10777	11106	2	3	72.2492	13	108	0	2	1	10	28	75	5	1
9999	1	4	838	19	83	17274	17274	3	3	100	32	285	0	2	2	28	57	218	10	5
9999	1	4	839	19	85	14461	11740	2	1	50	8	106	0	4	0	4	30	66	10	2
9999	1	4	840	19	87	20327	18444	3	2	96.0385	46	280	0	5	0	40	81	186	13	2
9999	1	4	841	19	89	9591	9591	2	2	100	12	81	0	3	1	8	25	53	3	1
9999	1	4	842	19	91	9730	9730	2	2	100	10	122	0	0	0	10	35	72	15	0
9999	1	4	843	19	93	7139	7139	1	1	100	4	50	0	0	0	4	21	29	0	0
9999	1	4	844	19	95	16185	16185	3	3	100	14	118	0	1	2	11	39	73	6	0
9999	1	4	845	19	97	19725	6064	2	1	100	25	179	0	9	2	14	32	141	6	1
9999	1	4	846	19	99	36624	36624	3	3	100	61	739	0	16	1	44	187	522	30	10
9999	1	4	847	19	101	16932	16932	2	2	100	13	388	0	1	1	11	180	192	16	3
9999	1	4	848	19	103	138298	138298	5	5	100	407	3079	0	80	69	258	553	2397	129	14
9999	1	4	849	19	105	20682	20682	3	3	45.6822	27	227	0	2	0	24	58	157	12	1
9999	1	4	850	19	107	10362	10362	2	2	93.4279	10	48	0	0	0	10	21	26	1	0
9999	1	4	851	19	109	15328	15328	2	2	100	22	99	0	5	1	16	49	49	1	1
9999	1	4	852	19	111	35638	35638	4	3	100	176	857	1	18	2	155	213	593	51	3
9999	1	4	853	19	113	217090	217090	6	6	100	480	5776	4	69	98	309	1262	4166	348	26
9999	1	4	854	19	115	11281	11281	1	1	100	6	57	0	2	0	4	35	21	1	0
9999	1	4	855	19	117	8741	8741	2	2	100	21	261	0	3	2	16	101	142	18	7
9999	1	4	856	19	119	11851	9242	2	1	83.3333	11	65	0	0	0	11	19	41	5	0
9999	1	4	857	19	121	15669	15669	2	2	100	20	154	0	2	0	18	60	86	8	1
9999	1	4	858	19	123	22521	22521	2	2	51.3743	62	310	1	9	2	50	96	200	14	1
9999	1	4	859	19	125	33562	24563	4	2	100	71	262	0	15	2	54	115	138	9	6
9999	1	4	860	19	127	41023	41023	3	3	100	179	838	0	2	5	172	206	581	51	4
9999	1	4	861	19	129	14805	14805	2	2	100	61	249	1	8	1	51	85	139	25	3
9999	1	4	862	19	131	10730	9609	3	2	100	8	77	0	2	0	6	45	31	1	0
9999	1	4	863	19	133	9112	9112	2	2	86.6065	15	113	0	6	2	7	33	76	4	3
9999	1	4	864	19	135	8114	8114	2	2	100	12	117	0	2	0	10	36	72	9	2
9999	1	4	865	19	137	10549	5614	2	1	100	19	260	1	1	0	17	115	139	6	3
9999	1	4	866	19	139	43030	43041	4	5	100	177	680	1	38	2	136	171	478	31	9
9999	1	4	867	19	141	14308	14136	2	2	100	23	151	0	6	1	16	52	95	4	2
9999	1	4	868	19	143	6128	6128	1	1	100	0	5	0	0	0	0	0	4	1	0
9999	1	4	869	19	145	15683	15683	3	3	100	37	318	0	3	0	34	96	193	29	6
9999	1	4	870	19	147	9261	9261	2	2	100	15	83	0	0	0	15	49	26	8	1
9999	1	4	871	19	149	24945	24951	2	3	100	26	287	0	7	1	18	78	192	17	8
9999	1	4	872	19	151	7128	7128	1	1	100	3	48	0	0	0	3	21	25	2	0
9999	1	4	873	19	153	474632	448727	11	12	99.7866	1322	14586	13	126	240	943	3104	10392	1089	49
9999	1	4	874	19	155	92989	92989	3	3	100	674	5213	0	87	83	504	1131	3485	597	32
9999	1	4	875	19	157	18734	18734	2	2	100	40	233	0	3	1	36	77	147	9	2
9999	1	4	876	19	159	5098	5098	1	1	100	0	41	0	0	0	0	16	22	3	0
9999	1	4	877	19	161	10115	7949	2	1	100	11	81	1	2	0	8	39	40	2	0
9999	1	4	878	19	163	170276	169025	11	9	99.6339	818	5010	2	101	180	535	1115	3627	268	36
9999	1	4	879	19	165	12068	6989	2	1	50	2	12	0	0	0	2	4	8	0	0
9999	1	4	880	19	167	34377	23768	5	4	100	11	149	0	0	0	11	48	94	7	3
9999	1	4	881	19	169	91897	85159	5	4	100	133	1835	0	47	14	72	310	1472	53	17
9999	1	4	882	19	171	17516	14688	3	2	100	83	142	0	6	0	77	45	86	11	0
9999	1	4	883	19	173	6192	6192	1	1	100	0	22	0	0	0	0	8	12	2	0
9999	1	4	884	19	175	12654	12654	2	2	84.412	11	159	0	2	0	9	28	112	19	1
9999	1	4	885	19	177	7434	7434	1	1	100	13	64	0	1	0	12	32	23	9	0
9999	1	4	886	19	179	35374	35374	2	2	100	83	1416	0	19	5	59	426	904	86	12
9999	1	4	887	19	181	47041	47209	4	6	100	150	668	0	23	1	126	174	447	47	20
9999	1	4	888	19	183	22043	22043	2	2	100	82	162	0	13	3	66	48	102	12	2
9999	1	4	889	19	185	6344	6344	1	1	100	2	18	0	0	0	2	12	6	0	0
9999	1	4	890	19	187	37171	37171	2	2	100	181	1319	2	19	14	146	215	1010	94	15
9999	1	4	891	19	189	10879	10550	2	2	100	3	25	0	0	0	3	4	17	4	0
9999	1	4	892	19	191	21115	21115	2	2	100	1	77	0	0	0	1	10	64	3	0
9999	1	4	893	19	193	102578	102572	3	3	100	368	3876	3	55	42	268	674	2950	252	9
9999	1	4	894	19	195	7520	7520	1	1	100	8	84	1	2	0	5	29	46	9	0
9999	1	4	895	19	197	12957	10617	4	3	89.1212	18	72	0	1	1	16	29	40	4	2
9999	1	4	896	20	1	13304	12728	5	4	93.7958	27	397	0	6	1	20	92	292	14	5
9999	1	4	897	20	3	7856	7738	4	3	94.8566	17	196	0	8	0	9	64	122	10	0
9999	1	4	898	20	5	16785	16785	2	2	100	39	412	0	9	1	29	100	292	20	3
9999	1	4	899	20	7	4866	4866	3	3	98.248	16	118	0	2	0	14	45	66	8	1
9999	1	4	900	20	9	27501	27501	5	5	99.1652	103	879	1	18	5	79	208	631	40	5
9999	1	4	901	20	11	14805	14805	2	2	100	84	416	2	17	4	61	121	278	17	4
9999	1	4	902	20	13	9837	9844	3	4	99.9941	15	229	1	3	0	11	49	165	15	1
9999	1	4	903	20	15	65760	65760	8	8	99.4708	153	1827	2	18	4	129	368	1375	83	17
9999	1	4	904	20	17	2745	2745	1	1	83.3333	0	14	0	0	0	0	4	10	1	0
9999	1	4	905	20	19	3542	3542	3	3	74.073	5	48	0	1	0	3	14	32	3	3
9999	1	4	906	20	21	21101	20251	7	5	98.4528	61	581	1	7	1	52	206	336	39	13
9999	1	4	907	20	23	2663	2663	2	2	75.6478	8	39	1	1	0	6	6	32	1	0
9999	1	4	908	20	25	2173	2173	1	1	100	2	26	0	1	0	1	8	16	2	0
9999	1	4	909	20	27	8520	8520	3	3	98.0653	24	111	0	1	1	22	35	71	5	0
9999	1	4	910	20	29	9352	9352	2	2	100	42	262	0	10	0	32	76	174	12	2
9999	1	4	911	20	31	8467	8467	5	5	100	7	73	0	3	0	4	18	50	5	2
9999	1	4	912	20	33	1921	521	3	1	25	8	8	0	0	0	8	0	8	0	0
9999	1	4	913	20	35	36271	36271	5	5	99.5819	135	1055	0	21	8	106	239	768	49	10
9999	1	4	914	20	37	39408	39095	9	8	98.8166	129	1573	1	27	19	81	400	1120	53	7
9999	1	4	915	20	39	2846	1716	2	1	100	0	21	0	0	0	0	4	15	2	0
9999	1	4	916	20	41	19745	19745	5	5	99.3994	31	388	0	5	0	26	135	236	18	5
9999	1	4	917	20	43	7835	7835	5	5	97.8749	15	118	0	3	0	12	42	66	10	0
9999	1	4	918	20	45	113372	113372	5	5	100	383	4181	3	62	76	242	622	3359	200	19
9999	1	4	919	20	47	2956	1105	3	1	100	5	23	0	1	0	4	5	18	0	0
9999	1	4	920	20	49	2670	2670	2	2	76.1423	4	38	0	0	0	3	10	26	2	0
9999	1	4	921	20	51	29245	29245	5	5	100	97	698	1	11	5	80	91	581	25	6
9999	1	4	922	20	53	6486	6486	5	5	91.154	7	126	0	3	0	4	40	76	10	0
9999	1	4	923	20	55	37263	37263	3	3	100	151	1004	1	22	11	117	197	778	29	11
9999	1	4	924	20	57	34971	34971	4	4	99.4209	91	965	1	15	12	63	233	678	54	2
9999	1	4	925	20	59	25857	25857	4	4	100	68	632	4	13	4	47	219	374	38	4
9999	1	4	926	20	61	38962	38962	3	3	100	165	733	3	18	15	129	145	566	22	7
9999	1	4	927	20	63	2744	2744	2	2	66.1079	4	43	0	0	0	3	11	30	3	0
9999	1	4	928	20	65	2567	2567	2	2	96.3933	3	41	0	0	0	3	8	28	4	1
9999	1	4	929	20	67	7948	7948	2	2	100	20	80	0	2	1	17	20	55	5	0
9999	1	4	930	20	69	6030	6030	1	1	100	12	70	0	4	1	7	26	43	1	3
9999	1	4	931	20	71	1311	1311	1	1	100	0	3	0	0	0	0	1	2	0	0
9999	1	4	932	20	73	6380	6380	1	1	100	18	80	3	0	0	15	30	47	3	0
9999	1	4	933	20	75	2618	2618	1	1	100	8	25	0	3	1	4	14	11	0	1
9999	1	4	934	20	77	5870	4437	4	3	98.8543	20	100	0	0	0	20	31	60	9	0
9999	1	4	935	20	79	35066	34873	8	8	99.9429	144	934	0	29	8	107	227	677	30	8
9999	1	4	936	20	81	4248	4248	1	1	100	6	58	0	1	0	5	10	44	4	0
9999	1	4	937	20	83	1979	1979	1	1	100	2	20	0	0	0	2	5	15	0	0
9999	1	4	938	20	85	13431	12246	5	2	100	21	147	1	4	0	16	49	91	7	2
9999	1	4	939	20	87	18875	18875	8	8	91.3391	43	309	0	4	0	39	73	203	33	5
9999	1	4	940	20	89	3038	0	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	4	941	20	91	566900	564473	19	19	98.4397	765	10346	7	117	117	524	1250	8154	942	59
9999	1	4	942	20	93	3961	3961	1	1	100	12	71	0	3	0	9	15	52	4	0
9999	1	4	943	20	95	7868	7378	3	2	100	12	124	0	2	0	10	27	82	15	1
9999	1	4	944	20	97	2475	2475	1	1	100	2	33	0	2	0	0	8	21	4	0
9999	1	4	945	20	99	21184	21184	5	5	99.1468	79	716	4	9	8	58	174	513	29	18
9999	1	4	946	20	101	1692	1692	1	1	100	6	29	0	0	0	6	12	13	4	0
9999	1	4	947	20	103	78109	78115	5	6	100	313	1661	1	37	29	246	463	1069	128	18
9999	1	4	948	20	105	3154	3154	1	1	100	2	23	0	0	0	2	10	10	3	0
9999	1	4	949	20	107	9373	8428	6	4	86.184	15	125	0	4	0	11	32	88	6	1
9999	1	4	950	20	109	2828	2787	2	2	100	5	32	0	0	0	5	6	25	1	0
9999	1	4	951	20	111	33769	32874	4	3	100	24	667	1	3	1	19	126	530	10	7
9999	1	4	952	20	113	29415	27765	8	6	99.8076	57	782	0	9	3	45	278	458	46	3
9999	1	4	953	20	115	12240	12240	7	7	96.7565	11	178	0	3	0	8	72	96	10	1
9999	1	4	954	20	117	9992	9992	5	5	90.0112	13	117	0	1	0	12	16	94	6	3
9999	1	4	955	20	119	4330	4330	2	2	50.05	2	12	0	1	0	1	4	7	1	0
9999	1	4	956	20	121	30133	32520	4	5	100	63	631	0	12	2	49	173	431	27	8
9999	1	4	957	20	123	6353	5889	3	2	100	21	30	0	6	0	15	7	20	3	0
9999	1	4	958	20	125	34134	31863	5	4	71.2362	147	1110	0	15	10	123	294	753	62	7
9999	1	4	959	20	127	5833	5833	2	2	100	11	88	0	3	0	8	34	51	3	0
9999	1	4	960	20	129	3149	2716	3	2	91.6667	4	39	0	1	0	3	11	27	1	0
9999	1	4	961	20	131	10123	10116	3	3	97.8994	14	103	0	3	0	11	28	64	11	1
9999	1	4	962	20	133	16371	16371	3	3	97.1596	42	450	1	3	0	38	102	330	18	2
9999	1	4	963	20	135	3054	3054	1	1	100	7	20	0	0	0	7	7	11	2	0
9999	1	4	964	20	137	5595	5595	2	2	100	7	59	0	0	0	7	16	43	0	0
9999	1	4	965	20	139	16083	15332	9	7	93.094	25	209	0	2	0	22	75	116	18	4
9999	1	4	966	20	141	3795	2384	2	1	100	4	32	0	2	0	2	14	16	2	0
9999	1	4	967	20	143	6063	6063	3	3	91.3863	7	84	0	1	0	6	19	62	4	1
9999	1	4	968	20	145	6909	6909	2	2	100	16	157	0	4	1	11	38	110	9	2
9999	1	4	969	20	147	5483	5483	1	1	100	6	16	0	0	0	6	4	7	5	0
9999	1	4	970	20	149	22494	21766	6	5	99.026	41	350	0	6	3	32	99	224	27	9
9999	1	4	971	20	151	9756	9756	3	3	100	41	387	1	4	1	35	103	266	18	1
9999	1	4	972	20	153	2578	2578	2	2	100	4	37	0	1	0	3	10	24	3	0
9999	1	4	973	20	155	64361	64361	6	6	97.857	316	2685	3	46	29	238	575	1945	165	20
9999	1	4	974	20	157	4827	4827	2	2	100	7	121	0	0	0	7	28	88	5	0
9999	1	4	975	20	159	9942	9942	7	7	74.4753	32	118	0	6	0	26	56	51	11	0
9999	1	4	976	20	161	76853	76853	2	2	100	155	1400	5	25	17	108	237	1116	46	10
9999	1	4	977	20	163	5237	5237	3	3	100	5	39	0	2	0	3	22	17	0	0
9999	1	4	978	20	165	3188	1899	2	1	100	9	84	0	0	0	9	20	60	4	1
9999	1	4	979	20	167	6932	6932	2	2	100	29	129	0	4	0	25	54	67	8	0
9999	1	4	980	20	169	56047	56047	3	3	99.6915	180	2122	2	48	26	104	377	1612	133	22
9999	1	4	981	20	171	4930	4930	2	2	100	21	73	0	4	1	16	15	52	6	1
9999	1	4	982	20	173	505980	505187	22	23	99.6078	3256	22957	21	284	480	2471	4403	16435	2120	126
9999	1	4	983	20	175	23726	23726	2	2	100	75	554	1	13	7	54	120	413	20	2
9999	1	4	984	20	177	179139	177699	18	15	99.9461	716	7431	12	43	175	486	1449	5364	617	40
9999	1	4	985	20	179	2533	2533	2	2	30.9514	7	42	0	4	0	3	10	28	4	0
9999	1	4	986	20	181	6146	6146	2	2	75.1383	2	37	0	0	0	2	11	24	2	0
9999	1	4	987	20	183	3734	3734	2	2	56.5613	5	77	0	1	1	4	17	56	4	0
9999	1	4	988	20	185	4337	4337	4	4	94.9024	18	69	0	2	0	16	24	43	1	2
9999	1	4	989	20	187	2149	2149	1	1	58.3333	0	10	0	0	0	0	2	9	0	0
9999	1	4	990	20	189	5758	5758	2	2	68.2702	8	48	0	1	0	7	14	32	2	0
9999	1	4	991	20	191	22541	21899	7	7	91.2066	76	655	1	14	4	57	162	446	46	4
9999	1	4	992	20	193	7897	7938	2	3	100	24	145	1	5	1	17	27	109	9	1
9999	1	4	993	20	195	2985	2985	2	2	100	0	27	0	0	0	0	3	21	3	0
9999	1	4	994	20	197	7038	7038	4	4	90.9799	13	87	0	1	0	12	33	51	3	3
9999	1	4	995	20	199	1528	1528	1	1	91.6667	0	0	0	0	0	0	0	0	0	0
9999	1	4	996	20	201	5745	5745	1	1	100	4	21	0	0	0	4	6	13	2	0
9999	1	4	997	20	203	2260	2260	1	1	100	4	17	0	0	0	4	4	11	2	0
9999	1	4	998	20	205	9003	9003	3	3	95.6107	20	199	0	2	0	18	64	124	11	1
9999	1	4	999	20	207	3269	3269	2	2	100	3	57	0	0	0	3	26	27	4	2
9999	1	4	1000	20	209	159486	159520	7	7	99.9937	813	7938	29	92	245	447	1729	5116	1093	61
9999	1	4	1001	20	777	0	0	4	2	100	5	55	0	0	0	5	2	47	6	0
9999	1	4	1002	21	1	18710	18710	4	2	100	12	126	0	2	2	7	57	60	9	1
9999	1	4	1003	21	3	20287	20287	3	2	100	12	226	0	5	2	4	97	117	12	2
9999	1	4	1004	21	5	21835	21835	4	2	100	23	194	0	6	3	15	80	102	12	1
9999	1	4	1005	21	7	8365	8365	3	2	100	6	135	0	3	0	3	53	76	6	1
9999	1	4	1006	21	9	42825	42825	5	4	100	59	557	1	14	7	37	149	376	32	6
9999	1	4	1007	21	11	11875	11875	3	2	100	4	32	0	1	0	2	15	15	2	0
9999	1	4	1008	21	13	28034	28034	4	3	100	48	789	0	10	19	19	112	649	28	5
9999	1	4	1009	21	15	124782	124782	5	3	100	174	3102	1	60	55	57	627	2314	161	16
9999	1	4	1010	21	17	19995	19995	3	2	100	24	415	0	5	7	11	131	269	15	4
9999	1	4	1011	21	19	49045	49045	7	4	100	67	1267	1	16	18	33	244	977	46	4
9999	1	4	1012	21	21	28755	28749	5	4	100	49	710	3	11	13	21	235	453	23	2
9999	1	4	1013	21	23	8502	7853	4	2	98.7383	4	100	0	1	1	2	44	51	5	0
9999	1	4	1014	21	25	13569	2168	3	1	100	3	44	0	0	1	2	14	28	2	0
9999	1	4	1015	21	27	20089	20089	5	4	100	9	80	0	4	0	4	33	38	9	1
9999	1	4	1016	21	29	76429	76429	9	6	100	96	1245	1	29	20	46	415	754	76	4
9999	1	4	1017	21	31	12894	12894	3	2	100	6	124	0	1	0	4	38	74	12	2
9999	1	4	1018	21	33	12931	12931	3	2	100	17	175	0	3	3	10	54	112	9	2
9999	1	4	1019	21	35	37811	37811	4	3	100	71	899	0	26	10	34	228	643	29	14
9999	1	4	1020	21	37	91106	91106	14	13	100	180	2665	3	74	63	40	627	1915	123	17
9999	1	4	1021	21	39	5016	5016	3	2	100	3	22	0	1	0	2	11	10	0	0
9999	1	4	1022	21	41	10943	10943	3	2	100	10	120	0	3	0	6	28	87	6	1
9999	1	4	1023	21	43	27248	27248	5	3	100	11	204	0	3	2	6	69	121	14	1
9999	1	4	1024	21	45	16139	16139	3	2	100	7	110	0	2	1	3	55	46	10	2
9999	1	4	1025	21	47	75927	75161	8	5	100	170	1944	7	45	41	78	594	1270	79	7
9999	1	4	1026	21	49	35870	35870	4	3	100	71	1239	1	14	16	40	280	911	48	4
9999	1	4	1027	21	51	21514	21514	4	2	100	15	110	0	4	2	9	42	54	13	4
9999	1	4	1028	21	53	10294	10294	3	2	100	2	10	0	1	0	1	5	4	1	0
9999	1	4	1029	21	55	9277	9277	3	2	100	8	78	0	3	1	4	21	52	5	0
9999	1	4	1030	21	57	6813	6813	3	2	100	4	66	0	1	2	1	38	27	2	0
9999	1	4	1031	21	59	98295	98295	3	2	100	178	2648	1	64	53	59	547	1968	133	13
9999	1	4	1032	21	61	12053	12053	3	2	100	6	69	0	2	0	3	32	29	8	1
9999	1	4	1033	21	63	7752	7752	3	1	100	3	18	0	1	0	2	7	8	3	0
9999	1	4	1034	21	65	14441	14441	5	3	100	5	67	0	2	0	3	26	33	7	0
9999	1	4	1035	21	67	308712	308712	8	5	100	1038	13665	22	179	480	357	2778	10005	882	60
9999	1	4	1036	21	69	14628	14628	3	2	100	5	103	0	2	0	3	39	55	8	0
9999	1	4	1037	21	71	38818	38629	8	5	100	23	165	0	6	3	13	50	90	25	1
9999	1	4	1038	21	73	50018	50018	11	7	100	108	1670	2	23	42	41	404	1179	87	4
9999	1	4	1039	21	75	6435	4171	4	2	100	15	95	0	3	2	9	20	71	4	0
9999	1	4	1040	21	77	8449	8098	5	2	100	4	101	0	1	0	3	35	60	6	0
9999	1	4	1041	21	79	16923	16923	4	2	100	9	152	0	3	0	5	43	101	8	1
9999	1	4	1042	21	81	24441	24441	4	3	100	10	222	0	5	1	4	76	132	14	2
9999	1	4	1043	21	83	37694	37052	5	3	100	65	511	0	15	11	39	175	310	26	5
9999	1	4	1044	21	85	26037	25419	5	3	100	26	386	0	7	1	18	134	234	18	4
9999	1	4	1045	21	87	11353	11353	3	2	100	6	44	0	1	0	4	17	24	3	0
