,aqi_good_2013,aqi_bad_2013,State,County,aqi_good_2014,aqi_bad_2014,aqi_good_2015,aqi_bad_2015,aqi_good_2016,aqi_bad_2016,aqi_good_2017,aqi_bad_2017
163,0.7917808219178082,0.0,Florida,Miami-Dade,0.7452054794520548,0.0,0.8,0.0,0.7222222222222222,0.0,0.7237569060773481,0.0
164,0.8493150684931506,0.0,Florida,Nassau,0.8217270194986073,0.0,0.8767123287671232,0.0,0.9226190476190477,0.0,0.8202247191011236,0.0
165,0.9529085872576177,0.0,Florida,Okaloosa,0.9230769230769231,0.0,0.9698630136986301,0.0,0.9453551912568307,0.0,0.9171270718232044,0.0
166,0.8712328767123287,0.0,Florida,Orange,0.8287292817679558,0.0,0.8575342465753425,0.0,0.8005464480874317,0.0,0.6353591160220995,0.0
167,0.9329608938547486,0.0,Florida,Osceola,0.9080459770114943,0.0,0.9663865546218487,0.0,0.9344262295081968,0.0,0.9005524861878453,0.0
168,0.8575342465753425,0.0,Florida,Palm Beach,0.8438356164383561,0.0,0.8054794520547945,0.0,0.7465181058495822,0.0,0.7237569060773481,0.0
169,0.9205479452054794,0.0,Florida,Pasco,0.9068493150684932,0.0,0.9397260273972603,0.0,0.8961748633879781,0.0,0.8066298342541437,0.0
170,0.821917808219178,0.0,Florida,Pinellas,0.7863013698630137,0.0,0.8767123287671232,0.0,0.860655737704918,0.0,0.7237569060773481,0.0
171,0.8493150684931506,0.0,Florida,Polk,0.7835616438356164,0.0,0.8602739726027397,0.0,0.8743169398907104,0.0,0.7403314917127072,0.0
172,0.9945205479452055,0.0,Florida,Putnam,1.0,0.0,1.0,0.0,1.0,0.0,0.994475138121547,0.0
173,0.821917808219178,0.0,Florida,Santa Rosa,0.7890410958904109,0.0,0.8493150684931506,0.0,0.8852459016393442,0.0,0.8066298342541437,0.0
174,0.810958904109589,0.0,Florida,Sarasota,0.7616438356164383,0.0,0.8328767123287671,0.0,0.819672131147541,0.0,0.7237569060773481,0.0
175,0.9232876712328767,0.0,Florida,Seminole,0.9175824175824175,0.0,0.9529085872576177,0.0,0.9041095890410958,0.0,0.8287292817679558,0.0
176,0.9013698630136986,0.0,Florida,Volusia,0.8684931506849315,0.0,0.8931506849315068,0.0,0.883008356545961,0.0,0.8453038674033149,0.0
177,0.9395604395604396,0.0,Florida,Wakulla,0.8996865203761756,0.0,0.856338028169014,0.0,0.8713450292397661,0.0,0.7816091954022989,0.0
178,0.6931506849315069,0.0,Georgia,Bibb,0.5780821917808219,0.0,0.736986301369863,0.0,0.7295081967213115,0.0,0.8095238095238095,0.0
179,0.9572649572649573,0.0,Georgia,Charlton,0.9224137931034483,0.0,0.9831932773109243,0.0,0.9572649572649573,0.0,1.0,0.0
180,0.6684931506849315,0.0,Georgia,Chatham,0.6876712328767123,0.0,0.8191780821917808,0.0,0.8306010928961749,0.0,0.8315018315018315,0.0
181,0.9549180327868853,0.0,Georgia,Chattooga,0.926530612244898,0.0,0.9057591623036649,0.0,0.8966942148760331,0.0,0.9617224880382775,0.0
182,0.7424657534246575,0.0,Georgia,Clarke,0.6713483146067416,0.0,0.8435754189944135,0.0,0.8149171270718232,0.0,0.8550185873605948,0.0
183,0.7413793103448276,0.0,Georgia,Clayton,0.7213114754098361,0.0,0.7107438016528925,0.0,0.8099173553719008,0.0,0.7413793103448276,0.0
184,0.7070422535211267,0.0,Georgia,Cobb,0.7296416938110749,0.0,0.7186629526462396,0.0,0.6951566951566952,0.0,0.8540772532188842,0.0
185,0.8813559322033898,0.0,Georgia,Coffee,0.9016393442622951,0.0,0.9333333333333333,0.0,0.9302325581395349,0.0,0.9361702127659575,0.0
186,0.9535864978902954,0.0,Georgia,Columbia,0.8916666666666667,0.0,0.934156378600823,0.0,0.8930041152263375,0.0,0.9532710280373832,0.0
187,0.8383561643835616,0.0,Georgia,Coweta,0.7983193277310925,0.0,0.8547945205479452,0.0,0.8278688524590164,0.0,0.8228782287822878,0.0
188,0.9346938775510204,0.0,Georgia,Dawson,0.889795918367347,0.0,0.933920704845815,0.0,0.8852459016393442,0.0,0.9146919431279621,0.0
189,0.5589041095890411,0.0,Georgia,DeKalb,0.4986301369863014,0.0,0.5013698630136987,0.0,0.47540983606557374,0.0,0.6996336996336996,0.0
190,0.6373626373626373,0.0,Georgia,Dougherty,0.6016713091922006,0.0,0.6301369863013698,0.0,0.7245179063360881,0.0,0.7489878542510121,0.0
191,0.9128630705394191,0.0,Georgia,Douglas,0.8151260504201681,0.0,0.8803418803418803,0.0,0.8,0.0,0.8509615384615384,0.0
192,0.4547945205479452,0.0,Georgia,Floyd,0.3726027397260274,0.0,0.7123287671232876,0.0,0.7841530054644809,0.0,0.6593406593406593,0.0
193,0.7342465753424657,0.0,Georgia,Fulton,0.6813186813186813,0.0,0.5232876712328767,0.0,0.5491803278688525,0.0,0.5641025641025641,0.0
194,0.9134615384615384,0.0,Georgia,Glynn,0.8644578313253012,0.0,0.9209039548022598,0.0,0.9154518950437318,0.0,0.9344978165938864,0.0
195,0.736986301369863,0.0,Georgia,Gwinnett,0.7397260273972602,0.0,0.7561643835616438,0.0,0.7780821917808219,0.0,0.793233082706767,0.0
196,0.6286549707602339,0.0,Georgia,Hall,0.5566037735849056,0.0,0.5643939393939394,0.0,0.865546218487395,0.0,0.8012820512820513,0.0
197,0.7688022284122563,0.0,Georgia,Henry,0.7150997150997151,0.0,0.8214285714285714,0.0,0.7945205479452054,0.0,0.7924528301886793,0.0
198,0.7150997150997151,0.0,Georgia,Houston,0.5804597701149425,0.0,0.7933884297520661,0.0,0.8693181818181818,0.0,0.8084291187739464,0.0
199,0.7878787878787878,0.0,Georgia,Lowndes,0.7227138643067846,0.0,0.773109243697479,0.0,0.8440366972477065,0.0,0.6958333333333333,0.0
200,0.9110320284697508,0.0,Georgia,Murray,0.8721804511278195,0.0,0.9142857142857143,0.0035714285714285713,0.8472727272727273,0.0,0.8579545454545454,0.0
201,0.7808219178082192,0.0,Georgia,Muscogee,0.7068493150684931,0.0,0.7879656160458453,0.0,0.7805555555555556,0.0,0.7904411764705882,0.0
202,0.673972602739726,0.0,Georgia,Paulding,0.6243093922651933,0.0,0.6904109589041096,0.0,0.6593406593406593,0.0,0.9090909090909091,0.0
203,0.9191616766467066,0.0,Georgia,Pike,0.871866295264624,0.0,0.8985915492957747,0.0,0.855457227138643,0.0,0.9037656903765691,0.0
